영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 401-12 3층,서울특별시 마포구 독막로7길 26 3층 (서교동),서울 마포구 독막로7길,4048,와인어클락,U,2020.12.3 0:09,경양식
1,영업/정상,영업,23343336,121819,서울특별시 마포구 동교동 206-1번지 ,서울특별시 마포구 월드컵북로 18 1층 (동교동),서울 마포구 월드컵북로,3992,와인주택,U,2019.6.30 2:40,한식
1,영업/정상,영업,,121868,서울특별시 마포구 연남동 487-276,서울특별시 마포구 성미산로17길 92 1층 (연남동),서울 마포구 성미산로17길,3974,와커치킨 연남점,I,2021.12.1 0:05,호프/통닭
1,영업/정상,영업,23225757,121888,서울특별시 마포구 합정동 441-23번지 1층 ,서울특별시 마포구 동교로 36 (합정동1층),서울 마포구 동교로,4020,완도막회집,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-61 기단,서울특별시 마포구 양화로6길 57-13 지하1층 B01호 (서교동 기단),서울 마포구 양화로6길,4047,청염,U,2019.10.31 23:05,기타
1,영업/정상,영업,23837170,121895,서울특별시 마포구 서교동 401-6번지 2층 ,서울특별시 마포구 독막로7길 20 (서교동2층),서울 마포구 독막로7길,4048,왔쏘 홍대점,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,27123596,121813,서울특별시 마포구 도화동 345-1번지 ,서울특별시 마포구 도화길 24-1 (도화동),서울 마포구 도화길,4172,왕가밀 왕가본점,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121848,서울특별시 마포구 성산동 263-2번지 ,서울특별시 마포구 월드컵로30길 4 (성산동 지상1층),서울 마포구 월드컵로30길,3970,왕노가리,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,25359586,121817,서울특별시 마포구 동교동 164-23번지 ,서울특별시 마포구 홍익로6길 52 (동교동 2층),서울 마포구 홍익로6길,4050,왕돈까스&왕냉면 홍대점,I,2018.8.31 23:59,중국식
1,영업/정상,영업,,121827,서울특별시 마포구 망원동 482-8번지 ,서울특별시 마포구 월드컵로 113 (망원동 1층),서울 마포구 월드컵로,3963,왕뼈,U,2018.12.23 2:40,한식
1,영업/정상,영업,,121903,서울특별시 마포구 망원동 415-2번지 ,서울특별시 마포구 망원로 62 1층 (망원동),서울 마포구 망원로,4009,왕수제돈까스,U,2019.11.17 2:40,기타
1,영업/정상,영업,23370070,121886,서울특별시 마포구 합정동 393-20번지 ,서울특별시 마포구 포은로 12 (합정동),서울 마포구 포은로,4026,왕장,I,2018.8.31 23:59,중국식
1,영업/정상,영업,27120985,121813,서울특별시 마포구 도화동 343-1번지 ,서울특별시 마포구 도화2길 4 (도화동),서울 마포구 도화2길,4172,외백,I,2018.8.31 23:59,중국식
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-28번지 ,서울특별시 마포구 동교로38길 27-19 지1층 좌측 (연남동),서울 마포구 동교로38길,3982,웬웨어와인,U,2019.4.28 2:40,경양식
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1655번지 상암 월드컵파크 4단지 ,서울특별시 마포구 월드컵북로 381 상가동 1층 201호 (상암동 상암 월드컵파크 4단지),서울 마포구 월드컵북로,3907,요고요고,I,2020.5.22 0:23,기타
1,영업/정상,영업,23343524,121817,서울특별시 마포구 동교동 163-12번지 ,서울특별시 마포구 홍익로6길 26 지하1층 (동교동),서울 마포구 홍익로6길,4050,요기요치킨,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 365-17 1층,서울특별시 마포구 홍익로3길 35 (서교동1층),서울 마포구 홍익로3길,4039,요리남,U,2020.10.30 23:00,한식
1,영업/정상,영업,25402842,121842,서울특별시 마포구 서교동 463-23번지 ,서울특별시 마포구 동교로 144-3 (서교동 지하1층지상1층),서울 마포구 동교로,4030,요망진흑돼지 서교점,I,2018.8.31 23:59,중국식
1,영업/정상,영업,,121856,서울특별시 마포구 신수동 457번지 ,서울특별시 마포구 광성로 28 (신수동 벽산 이솔렌스힐 B2층 103호 일부),서울 마포구 광성로,4097,요수정,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 260-47,서울특별시 마포구 동교로32길 5 3층 (연남동),서울 마포구 동교로32길,3985,요즘,I,2019.12.8 23:01,기타
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 146-23,서울특별시 마포구 와우산로 39-12 (상수동 지1층),서울 마포구 와우산로,4049,요코스카쓰나미 상수점,U,2020.11.1 22:04,기타
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 240-1번지 1층일부 ,서울특별시 마포구 성미산로 161-15 (연남동 1층일부),서울 마포구 성미산로,3980,요코쵸,U,2019.10.2 2:40,일식
1,영업/정상,영업,23336768,121865,서울특별시 마포구 연남동 228-57,서울특별시 마포구 동교로 248 1층 101호 (연남동),서울 마포구 동교로,3982,욜로양꼬치 홍대점,U,2020.11.2 0:09,한식
1,영업/정상,영업,,121843,서울특별시 마포구 성산동 9-15 1층,서울특별시 마포구 월드컵북로16길 41 1층 (성산동),서울 마포구 월드컵북로16길,3974,용강국밥 연남성산점,U,2019.12.8 23:06,분식
1,영업/정상,영업,27166147,121854,서울특별시 마포구 신수동 86-3번지 1층동 ,서울특별시 마포구 백범로 48 1층동 (신수동),서울 마포구 백범로,4109,원조용궁설렁탕,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121795,서울특별시 마포구 상암동 1605 누리꿈스퀘어,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 지1층 B1019호 (상암동),서울 마포구 월드컵북로,3925,용길이네소머리국밥,U,2019.12.7 22:00,기타
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 179-14번지 ,서울특별시 마포구 도화길 33 (도화동 1층일부),서울 마포구 도화길,4168,용까쓰,U,2019.11.27 2:40,기타
1,영업/정상,영업,,121800,서울특별시 마포구 공덕동 22-13번지 ,서울특별시 마포구 만리재옛길 64 1층 (공덕동),서울 마포구 만리재옛길,4208,용마루굴다리껍데기,I,2018.10.18 2:36,기타
1,영업/정상,영업,23324012,121823,서울특별시 마포구 망원동 419-3번지 ,서울특별시 마포구 망원로 19 (망원동 1층),서울 마포구 망원로,3958,용머리감자탕,I,2018.8.31 23:59,한식
1,영업/정상,영업,231434627,121823,서울특별시 마포구 망원동 419-3번지 107호 ,서울특별시 마포구 망원로 19 (망원동107호),서울 마포구 망원로,3958,용머리숯불꼼장어굴찜,I,2018.8.31 23:59,한식
1,영업/정상,영업,23378855,121903,서울특별시 마포구 망원동 418-12번지 1층 101호,서울특별시 마포구 희우정로 122-1 101호 (망원동1층),서울 마포구 희우정로,4007,용머리 횟집,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1603번지 (주)문화방송 ,서울특별시 마포구 성암로 267 (주)문화방송 지1층 B117호 (상암동),서울 마포구 성암로,3925,용무있습니까 상암점,I,2019.11.22 0:23,중국식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 4-1번지 ,서울특별시 마포구 매봉산로2길 9 2층 (상암동),서울 마포구 매봉산로2길,3927,용심마라탕,U,2020.4.23 2:40,기타
1,영업/정상,영업,27015878,121854,서울특별시 마포구 신수동 23-1번지 ,서울특별시 마포구 서강대길 11 (신수동 1층),서울 마포구 서강대길,4111,용싸키친,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121845,서울특별시 마포구 성산동 200-61,서울특별시 마포구 새터산14길 1 1층 101호 (성산동),서울 마포구 새터산14길,3947,용자돈돈까스III,I,2019.12.7 23:03,기타
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1597번지 사보이시티디엠씨1층 ,서울특별시 마포구 월드컵북로54길 17 110호 (상암동 사보이시티디엠씨1층),서울 마포구 월드컵북로54길,3924,용호동낙지 상암점,I,2018.8.31 23:59,중국식
1,영업/정상,영업,23231777,121895,서울특별시 마포구 서교동 405-1번지 ,서울특별시 마포구 잔다리로 17 (서교동 3층),서울 마포구 잔다리로,4048,용호동낙지 홍대점,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1630 휴먼시아,서울특별시 마포구 월드컵북로43길 11 상가동 B105호 (상암동 휴먼시아),서울 마포구 월드컵북로43길,3914,우가,I,2019.12.6 22:04,기타
1,영업/정상,영업,231532336,121904,서울특별시 마포구 상암동 1602번지 서울산업진흥원 ,서울특별시 마포구 월드컵북로 400 지1층 B105호 (상암동 서울산업진흥원),서울 마포구 월드컵북로,3925,우가갈비탕,I,2018.8.31 23:59,한식
1,영업/정상,영업,27025047,121030,서울특별시 마포구 신공덕동 172 펜트라우스,서울특별시 마포구 백범로 205 101동 지2층 B230호 (신공덕동 펜트라우스),서울 마포구 백범로,4194,우가촌설렁탕,U,2020.12.3 22:04,한식
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 395-36,서울특별시 마포구 독막로3길 21 1층 (서교동),서울 마포구 독막로3길,4044,우규,U,2020.12.7 22:08,한식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 13-15,서울특별시 마포구 월드컵북로48길 33-7 1층 (상암동),서울 마포구 월드컵북로48길,3927,우노네,U,2020.10.31 22:07,경양식
1,영업/정상,영업,,121070,서울특별시 마포구 용강동 508 이편한세상 마포리버파크,서울특별시 마포구 토정로31길 24 근생2동 지흥층 B109호 (용강동 이편한세상 마포리버파크),서울 마포구 토정로31길,4166,우동이요이요,I,2019.10.31 23:09,기타
1,영업/정상,영업,23365463,121816,서울특별시 마포구 동교동 154-20 1층,서울특별시 마포구 양화로19길 18 (동교동),서울 마포구 양화로19길,3994,우동가조쿠 홍대점,U,2019.10.30 22:02,한식
1,영업/정상,영업,23333978,121230,서울특별시 마포구 망원동 521 마포한강아이파크,서울특별시 마포구 희우정로 77 상가동 B107호 일부 B108호 (망원동 마포한강아이파크),서울 마포구 희우정로,4016,우동모리,U,2020.11.1 0:05,기타
1,영업/정상,영업,,121839,서울특별시 마포구 서교동 391-5번지 ,서울특별시 마포구 양화로7안길 2-1 12층 (서교동),서울 마포구 양화로7안길,4037,우동카덴 서교점,U,2019.5.10 2:40,일식
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 395-21번지 지층 ,서울특별시 마포구 독막로7길 53 (서교동지층),서울 마포구 독막로7길,4043,우드스탁,I,2018.8.31 23:59,까페
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 367-41 K+M빌딩,서울특별시 마포구 토정로3안길 29 K+M빌딩 지1층 (합정동),서울 마포구 토정로3안길,4083,우디네,U,2020.12.8 23:08,경양식
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 366-7,서울특별시 마포구 독막로2길 23 1층 (합정동),서울 마포구 독막로2길,4072,우뚝이,U,2019.12.6 23:05,기타
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 383-99,서울특별시 마포구 연희로1길 59-2 (연남동 2층),서울 마포구 연희로1길,3982,우뜸,U,2020.10.31 22:01,한식
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 331-12,서울특별시 마포구 어울마당로 136-5 지하1층 (서교동),서울 마포구 어울마당로,4053,우리닭갈비,U,2020.12.4 0:06,한식
1,영업/정상,영업,23362005,121846,서울특별시 마포구 성산동 234-15,서울특별시 마포구 월드컵북로9길 34 1층 (성산동),서울 마포구 월드컵북로9길,3999,우리동네가족국수,U,2020.12.6 22:05,기타
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 179-14번지 ,서울특별시 마포구 도화길 33 2층 (도화동),서울 마포구 도화길,4168,우리동네양조장 도화점,I,2019.2.20 2:21,기타
1,영업/정상,영업,23223489,121846,서울특별시 마포구 성산동 649-5번지 ,서울특별시 마포구 월드컵로 102 (성산동 지상1층),서울 마포구 월드컵로,3996,우리바다수산,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121813,서울특별시 마포구 도화동 334-3번지 ,서울특별시 마포구 도화길 18 (도화동),서울 마포구 도화길,4172,우리회수산,I,2018.8.31 23:59,분식
1,영업/정상,영업,,121898,서울특별시 마포구 동교동 198-7,서울특별시 마포구 동교로27길 8-3 지1층 B03호 (동교동),서울 마포구 동교로27길,3993,우리술사자,U,2020.12.8 0:06,기타
1,영업/정상,영업,23222555,121883,서울특별시 마포구 합정동 356-6번지 ,서울특별시 마포구 어울마당로 17-1 (합정동),서울 마포구 어울마당로,4073,우리식당,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 411-12번지 ,서울특별시 마포구 와우산로15길 49 2~3층 (서교동),서울 마포구 와우산로15길,4049,우리엄마레시피,I,2020.2.5 0:23,한식
1,영업/정상,영업,23081627,121878,서울특별시 마포구 중동 246-0번지 ,서울특별시 마포구 성암로3길 26 (중동),서울 마포구 성암로3길,3950,우리집양념통닭,I,2018.8.31 23:59,분식
1,영업/정상,영업,,121010,서울특별시 마포구 아현동 777 마포 래미안 푸르지오,서울특별시 마포구 마포대로 195 상가1동 지1층 109호 (아현동 마포 래미안 푸르지오),서울 마포구 마포대로,4129,우리할매떡볶이 아현점,U,2020.12.6 0:04,분식
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 373-14,서울특별시 마포구 동교로 227-5 1층 우측호 (연남동),서울 마포구 동교로,3989,우리할매떡볶이 연남점,U,2020.12.6 23:07,분식
1,영업/정상,영업,27124650,121875,서울특별시 마포구 용강동 38-2번지 ,서울특별시 마포구 토정로37길 13 1층 (용강동),서울 마포구 토정로37길,4166,우림집돼지갈비주물럭,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-46 에이치포빌딩,서울특별시 마포구 독막로3길 30 에이치포빌딩 2층 (서교동),서울 마포구 독막로3길,4047,우마담,U,2020.12.6 23:05,일식
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 86-35 삼송빌딩,서울특별시 마포구 와우산로14길 4 삼송빌딩 1층 (상수동),서울 마포구 와우산로14길,4067,우마쿠시,I,2019.12.7 22:02,기타
1,영업/정상,영업,,121842,서울특별시 마포구 서교동 465-11,서울특별시 마포구 잔다리로 78 1층 (서교동),서울 마포구 잔다리로,4030,우미담,U,2020.11.1 22:03,기타
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 241-60,서울특별시 마포구 동교로51길 91 1층 (연남동),서울 마포구 동교로51길,3980,우미집 1947,I,2019.10.31 22:05,한식
1,영업/정상,영업,,121010,서울특별시 마포구 아현동 780번지 애오개아이파크 ,서울특별시 마포구 굴레방로1길 25 지2층 109호 (아현동 애오개아이파크),서울 마포구 굴레방로1길,4117,우밀칼국수,I,2020.2.26 0:23,기타
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 149-11번지 ,서울특별시 마포구 동교로30길 17-1 1층 102호 (동교동),서울 마포구 동교로30길,3985,연남동우수살롱,U,2020.3.5 2:40,한식
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 410-17 희성,서울특별시 마포구 양화로6길 92 희성 2층 (합정동),서울 마포구 양화로6길,4048,우식궁,I,2020.12.1 0:09,한식
1,영업/정상,영업,,121819,서울특별시 마포구 동교동 201-53,서울특별시 마포구 동교로 185 1층 (동교동),서울 마포구 동교로,3992,우아하게,U,2020.12.4 22:08,한식
1,영업/정상,영업,27176727,121812,서울특별시 마포구 도화동 38-6번지 ,서울특별시 마포구 새창로6길 2 1층 (도화동),서울 마포구 새창로6길,4169,우아한,U,2020.3.19 2:40,한식
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 372-4,서울특별시 마포구 독막로2길 18 1층 (합정동),서울 마포구 독막로2길,4071,우엔,U,2021.12.1 0:05,경양식
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 364-10번지 202호,서울특별시 마포구 와우산로21길 21-16 202호 (서교동),서울 마포구 와우산로21길,4041,우와 홍대본점,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 240-3 White House,서울특별시 마포구 성미산로 161-11 White House 2층 (연남동),서울 마포구 성미산로,3980,우와,U,2020.12.4 22:00,일식
1,영업/정상,영업,,121822,서울특별시 마포구 망원동 411-21번지 ,서울특별시 마포구 포은로8길 22 1층 (망원동),서울 마포구 포은로8길,4010,우이락,I,2019.11.29 0:23,기타
1,영업/정상,영업,2264048284,121830,서울특별시 마포구 상암동 2-71 1층 일부,서울특별시 마포구 매봉산로2길 25-5 1층 (상암동 일부),서울 마포구 매봉산로2길,3927,우정각,U,2021.12.1 23:09,중국식
1,영업/정상,영업,216889915,121827,서울특별시 마포구 망원동 483-17번지 ,서울특별시 마포구 월드컵로25길 33 (망원동 1층),서울 마포구 월드컵로25길,3964,우정식당,I,2018.8.31 23:59,경양식
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 375-5,서울특별시 마포구 성지길 30 1층 (합정동),서울 마포구 성지길,4071,우주갈비,I,2019.12.6 22:02,기타
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 224-6,서울특별시 마포구 동교로50길 11 지1층 102 103호 (연남동),서울 마포구 동교로50길,3981,우주옥,U,2020.12.6 0:05,한식
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 400-19,서울특별시 마포구 포은로 86-1 1층 (망원동),서울 마포구 포은로,4014,우직 망원점,U,2020.12.6 22:09,한식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 6-1번지 ,서울특별시 마포구 매봉산로2길 20 (상암동 1층 일부),서울 마포구 매봉산로2길,3927,우한판 상암점,U,2019.1.10 2:40,한식
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 310-25,서울특별시 마포구 독막로15길 5 지층 3호 (상수동),서울 마포구 독막로15길,4049,운김,U,2019.11.1 23:08,일식
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1601번지 KGIT센터 B125호,서울특별시 마포구 월드컵북로 402 B125호 (상암동 KGIT센터 ),서울 마포구 월드컵북로,3925,운정,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121811,서울특별시 마포구 대흥동 582번지 1층 ,서울특별시 마포구 큰우물로 41 1층 (대흥동),서울 마포구 큰우물로,4152,운주당,U,2018.9.18 23:59,한식
1,영업/정상,영업,23349189,121828,서울특별시 마포구 상수동 92-3,서울특별시 마포구 와우산로11길 10 1층 (상수동),서울 마포구 와우산로11길,4049,웃사브,U,2019.10.30 23:06,경양식
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 403-5,서울특별시 마포구 독막로9길 34 지1층 (서교동),서울 마포구 독막로9길,4048,웅이네오돌뼈 홍대점,U,2020.12.2 0:03,기타
1,영업/정상,영업,,121847,서울특별시 마포구 성산동 244-6,서울특별시 마포구 성미산로 39 1층 (성산동),서울 마포구 성미산로,3968,원 김밥집,I,2019.12.5 22:08,기타
1,영업/정상,영업,,121839,서울특별시 마포구 서교동 484-14 어젠다빌딩,서울특별시 마포구 양화로7길 61-6 어젠다빌딩 1층 (서교동),서울 마포구 양화로7길,4029,원스,I,2020.12.8 0:08,경양식
1,영업/정상,영업,27045309996,121822,서울특별시 마포구 망원동 414-52 1층일부,서울특별시 마포구 포은로8길 11 (망원동 1층일부),서울 마포구 포은로8길,4010,원기정,U,2020.12.2 22:07,한식
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 369-4번지 호곡빌딩 5층 ,서울특별시 마포구 홍익로3길 44 5층 (서교동),서울 마포구 홍익로3길,4039,원나잇,U,2019.8.3 2:40,호프/통닭
1,영업/정상,영업,23331706,121838,서울특별시 마포구 서교동 358-90번지 1층 ,서울특별시 마포구 와우산로21길 20-6 (서교동1층),서울 마포구 와우산로21길,4040,원당감자탕 홍대점,I,2018.8.31 23:59,일식
1,영업/정상,영업,231421636,121842,서울특별시 마포구 서교동 461-1번지 1층 ,서울특별시 마포구 동교로 129 (서교동1층),서울 마포구 동교로,4002,원당감자탕 서교점,U,2019.9.18 2:40,한식
1,영업/정상,영업,23343666,121818,서울특별시 마포구 동교동 168-6번지 ,서울특별시 마포구 홍익로6길 76 (동교동 1층),서울 마포구 홍익로6길,4051,원당감자탕 동교점,U,2018.9.6 23:59,한식
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 179-1,서울특별시 마포구 도화길 35 1층일부 (도화동),서울 마포구 도화길,4168,원당감자탕 마포점,U,2021.12.1 0:02,한식
1,영업/정상,영업,232731688,121856,서울특별시 마포구 신수동 457번지 마포벽산 이- 솔렌스힐@ 상가동 지2층 101호,서울특별시 마포구 광성로 28 101호 (신수동마포벽산 이- 솔렌스힐@ 상가동 지2층),서울 마포구 광성로,4097,원더풀샤브샤브,I,2018.8.31 23:59,중국식
1,영업/정상,영업,23255523,121885,서울특별시 마포구 합정동 387-23,서울특별시 마포구 월드컵로1길 30 (합정동),서울 마포구 월드컵로1길,4025,원마산아구찜 본관,U,2020.12.5 0:02,한식
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 150-22번지 ,서울특별시 마포구 양화로23길 40 1층 (동교동),서울 마포구 양화로23길,3985,원바이트피자클럽,I,2020.5.23 0:23,기타
1,영업/정상,영업,,121869,서울특별시 마포구 연남동 568-20,서울특별시 마포구 연남로1길 37 1층 101호 (연남동 호산나빌),서울 마포구 연남로1길,3991,원숭이반점,U,2019.11.1 22:06,경양식
1,영업/정상,영업,27122676,121812,서울특별시 마포구 도화동 25-11,서울특별시 마포구 새창로 21 (도화동),서울 마포구 새창로,4169,원조갈매기,U,2020.12.1 23:06,한식
1,영업/정상,영업,27136620,121050,서울특별시 마포구 마포동 305-9번지 1층 ,서울특별시 마포구 마포대로4가길 45 1층 (마포동),서울 마포구 마포대로4가길,4176,원조마포구이구이,I,2018.8.31 23:59,한식
1,영업/정상,영업,27125575,121801,서울특별시 마포구 공덕동 115-122번지 외1필지 ,서울특별시 마포구 효창목길 9 (공덕동외1필지),서울 마포구 효창목길,4185,원조마포껍데기집,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 256-30번지 ,서울특별시 마포구 만리재로 23 (공덕동 1층 5호),서울 마포구 만리재로,4214,원조마포할머니빈대떡 별관,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 170-26번지 ,서울특별시 마포구 양화로18안길 26-5 (동교동 1층),서울 마포구 양화로18안길,4051,원조 마포할머니빈대떡족발 홍대점,I,2018.8.31 23:59,한식
1,영업/정상,영업,27031477,121808,서울특별시 마포구 대흥동 2-50번지 ,서울특별시 마포구 대흥로28길 3 (대흥동),서울 마포구 대흥로28길,4112,원조부성감자탕 대흥점,U,2019.4.25 2:40,한식
1,영업/정상,영업,,121875,서울특별시 마포구 용강동 43-2 1층,서울특별시 마포구 토정로 311 (용강동 1층),서울 마포구 토정로,4166,원조부안집 마포직영점,U,2020.12.4 0:02,한식
1,영업/정상,영업,27067825,121809,서울특별시 마포구 대흥동 159-1번지 ,서울특별시 마포구 대흥로 98 (대흥동),서울 마포구 대흥로,4136,원조기사님분식,I,2018.8.31 23:59,분식
1,영업/정상,영업,23385616,121841,서울특별시 마포구 서교동 446-17번지 1층 ,서울특별시 마포구 동교로19길 4 (서교동1층),서울 마포구 동교로19길,4001,원조숯불오리구이,I,2018.8.31 23:59,한식
1,영업/정상,영업,27127462,121875,서울특별시 마포구 용강동 40-1번지 ,서울특별시 마포구 토정로37길 3 (용강동),서울 마포구 토정로,4166,원조조박집 본관,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 256-30번지 ,서울특별시 마포구 만리재로 23 (공덕동 1층 13호),서울 마포구 만리재로,4214,원조마포할머니빈대떡 별관,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 463번지 ,서울특별시 마포구 마포대로 173 (공덕동 마포현대하이엘 1층 118119호),서울 마포구 마포대로,4130,원할머니보쌈족발 공덕점,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1655 상암 월드컵파크 4단지,서울특별시 마포구 월드컵북로 381 상가동 1층 207호 (상암동 상암 월드컵파크 4단지),서울 마포구 월드컵북로,3907,원할머니보쌈족발 상암점,I,2019.11.1 23:03,기타
1,영업/정상,영업,23329292,121826,서울특별시 마포구 망원동 472-15 1층,서울특별시 마포구 월드컵로 161 1층 (망원동),서울 마포구 월드컵로,3962,원할머니보쌈족발 망원점,U,2020.11.1 23:04,한식
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 169-16번지 ,서울특별시 마포구 양화로18안길 10 (동교동 1층),서울 마포구 양화로18안길,4051,원할머니보쌈족발 홍대역점,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121821,서울특별시 마포구 망원동 396-5번지 마포아파트 ,서울특별시 마포구 희우정로 76 103호 (망원동 마포아파트),서울 마포구 희우정로,4017,월강김치생삼겹살,I,2018.8.31 23:59,한식
1,영업/정상,영업,23254545,121865,서울특별시 마포구 연남동 258-14,서울특별시 마포구 동교로 241-1 (연남동),서울 마포구 동교로,3984,월강부산돼지국밥,U,2019.12.7 23:05,한식
1,영업/정상,영업,27070760,121790,서울특별시 마포구 신공덕동 167 메트로디오빌빌딩 103-B호,서울특별시 마포구 백범로 199 메트로디오빌빌딩 103-B호 (신공덕동),서울 마포구 백범로,4195,월남선생 공덕역점,U,2020.12.4 22:08,일식
1,영업/정상,영업,23369229,121883,서울특별시 마포구 합정동 414-19번지 2층 ,서울특별시 마포구 독막로 9 2층 (합정동),서울 마포구 독막로,4046,월남선생 합정역점,I,2018.8.31 23:59,외국음식전문점(인도태국등)
1,영업/정상,영업,222992409,121850,서울특별시 마포구 성산동 590-5번지 상암월드시티 203-1호,서울특별시 마포구 월드컵로34길 13 203-1203-2호 (성산동 상암월드시티),서울 마포구 월드컵로34길,3938,월드아구찜,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 400-6 대동빌딩,서울특별시 마포구 독막로7길 23 대동빌딩 지하1층 (서교동),서울 마포구 독막로7길,4047,겜블하우스 홍대점,U,2020.11.2 0:04,기타
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 387-45,서울특별시 마포구 동교로46길 10 1층 (연남동),서울 마포구 동교로46길,3982,월량관,I,2019.12.7 23:04,중국식
1,영업/정상,영업,27045333,121801,서울특별시 마포구 공덕동 105-229번지 1층 ,서울특별시 마포구 마포대로14길 19-1 (공덕동1층),서울 마포구 마포대로14길,4207,월매네남원추어탕,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121826,서울특별시 마포구 망원동 475-42번지 1층일부 ,서울특별시 마포구 방울내로 66 1층일부 (망원동),서울 마포구 방울내로,3964,월명식당,I,2019.4.4 2:20,기타
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1597 사보이시티디엠씨,서울특별시 마포구 월드컵북로54길 17 사보이시티디엠씨 2층 217호 (상암동),서울 마포구 월드컵북로54길,3924,월선네,I,2019.10.31 22:08,기타
1,영업/정상,영업,,121823,서울특별시 마포구 망원동 422-27 메디움 M,서울특별시 마포구 포은로 117 메디움 M 1층 (망원동),서울 마포구 포은로,3958,월순철판동태찜,U,2020.12.8 0:01,한식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-279,서울특별시 마포구 성암로 223 지상1층 (상암동),서울 마포구 성암로,3927,월정곰닭,U,2020.12.4 22:02,한식
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 150-3번지 지1층일부 ,서울특별시 마포구 동교로 230 (동교동 지1층일부),서울 마포구 동교로,3985,월하정인,U,2019.12.18 2:40,호프/통닭
