영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1601,서울특별시 마포구 월드컵북로 402 (상암동 KGIT센터 지1층 130호),서울 마포구 월드컵북로,3925,광화문수제비,U,2020.10.31 0:07,한식
1,영업/정상,영업,,121892,서울특별시 마포구 창전동 444 서강쌍용예가,서울특별시 마포구 서강로 55 서강쌍용예가 근린생활시설2단지동 102호 (창전동),서울 마포구 서강로,4069,광흥창 갈비탕,U,2021.12.1 22:02,한식
1,영업/정상,영업,,121881,서울특별시 마포구 창전동 102-1 1층일부,서울특별시 마포구 서강로1길 12-9 (창전동 1층일부),서울 마포구 서강로1길,4065,광흥창 뚝배기집,U,2020.12.5 0:04,한식
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 242-4번지 소담빌딩 ,서울특별시 마포구 마포대로12길 34 소담빌딩 1층 103호 (공덕동),서울 마포구 마포대로12길,4211,괴산청국장,U,2019.12.7 2:40,한식
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 249-16,서울특별시 마포구 마포대로10길 12 1층 (공덕동),서울 마포구 마포대로10길,4211,교,U,2019.12.9 0:03,기타
1,영업/정상,영업,,121875,서울특별시 마포구 용강동 26-4번지 ,서울특별시 마포구 토정로37길 19 (용강동 1층),서울 마포구 토정로37길,4166,교꾸스시,U,2018.12.29 2:40,기타
1,영업/정상,영업,23376486,121897,서울특별시 마포구 합정동 370-8번지 ,서울특별시 마포구 성지길 39 (합정동),서울 마포구 성지길,4083,교다이야,U,2019.7.18 2:40,한식
1,영업/정상,영업,27012680,121812,서울특별시 마포구 도화동 182-2번지 ,서울특별시 마포구 도화4길 9 2층 (도화동),서울 마포구 도화4길,4169,교대이층집 마포점,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,,121822,서울특별시 마포구 망원동 414-67번지 ,서울특별시 마포구 망원로8길 14 1층 (망원동),서울 마포구 망원로8길,4010,교동 닭강정,U,2019.11.30 2:40,기타
1,영업/정상,영업,,121822,서울특별시 마포구 망원동 412-28번지 ,서울특별시 마포구 망원로8길 39 (망원동 1층일부),서울 마포구 망원로8길,4011,교동왕족발,I,2018.8.31 23:59,한식
1,영업/정상,영업,23373663,121816,서울특별시 마포구 동교동 153-8 12층,서울특별시 마포구 동교로 208 (동교동12층),서울 마포구 동교로,3994,교동집,U,2019.10.31 22:05,한식
1,영업/정상,영업,23373663,121816,서울특별시 마포구 동교동 153-8번지 3층 ,서울특별시 마포구 동교로 208 (동교동3층),서울 마포구 동교로,3994,교동집2,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121880,서울특별시 마포구 창전동 4-2,서울특별시 마포구 와우산로32길 24 2층 (창전동),서울 마포구 와우산로32길,4061,교동짬뽕,U,2020.12.4 22:02,중국식
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 357-1번지 서교오피스텔 ,서울특별시 마포구 홍익로3길 20 서교오피스텔 1층 101102103104호 (서교동),서울 마포구 홍익로3길,4039,교수곱창,I,2019.9.28 2:22,기타
1,영업/정상,영업,23222116,121838,서울특별시 마포구 서교동 357-2번지 ,서울특별시 마포구 홍익로3길 32 (서교동),서울 마포구 홍익로3길,4039,교수곱창 7호점,U,2019.9.28 2:40,한식
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 179-8번지 ,서울특별시 마포구 도화길 31 12층 (도화동),서울 마포구 도화길,4168,교촌치킨 도화점,I,2019.2.9 2:21,기타
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 55,서울특별시 마포구 마포대로4길 30-3 1층 (도화동),서울 마포구 마포대로4길,4173,교촌치킨 도화점,I,2020.11.1 0:07,호프/통닭
1,영업/정상,영업,,121827,서울특별시 마포구 망원동 482-9 망원우체국,서울특별시 마포구 월드컵로 111 망원우체국 1층 (망원동),서울 마포구 월드컵로,3963,교촌치킨 망원2동점,U,2019.12.7 0:05,호프/통닭
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 34-45 지1층1층,서울특별시 마포구 월드컵북로48길 14 (상암동 지1층1층),서울 마포구 월드컵북로48길,3930,교촌치킨 상암점,U,2019.10.31 23:08,호프/통닭
1,영업/정상,영업,27039919,121853,서울특별시 마포구 신공덕동 159번지 ,서울특별시 마포구 만리재로 74 1층 109호 (신공덕동 삼성래미안상가),서울 마포구 만리재로,4187,교촌치킨 신공덕점,U,2019.10.30 2:40,통닭(치킨)
1,영업/정상,영업,27046364,121856,서울특별시 마포구 신수동 451번지 ,서울특별시 마포구 독막로 209 101102호 (신수동 세양청마루아파트상가),서울 마포구 독막로,4097,교촌치킨 신수점,I,2018.8.31 23:59,통닭(치킨)
1,영업/정상,영업,,121863,서울특별시 마포구 아현동 635번지 마포래미안푸르지오아파트상가 1-114호,서울특별시 마포구 마포대로 195 1-114호 (아현동 마포래미안푸르지오아파트상가 ),서울 마포구 마포대로,4129,교촌치킨 아현점,U,2018.11.8 2:37,호프/통닭
1,영업/정상,영업,,121866,서울특별시 마포구 연남동 369-20번지 ,서울특별시 마포구 연남로 45 1층 (연남동 맨좌측),서울 마포구 연남로,3977,교촌치킨 연남점,I,2018.8.31 23:59,통닭(치킨)
1,영업/정상,영업,,121811,서울특별시 마포구 대흥동 500-10 창희빌딩,서울특별시 마포구 토정로31길 67 창희빌딩 1층 101호 (대흥동),서울 마포구 토정로31길,4152,교촌치킨 용강점,U,2020.12.5 21:00,호프/통닭
1,영업/정상,영업,23258192,121837,서울특별시 마포구 서교동 362-15번지 ,서울특별시 마포구 와우산로19길 6-15 (서교동 3층),서울 마포구 와우산로19길,,교촌치킨 홍대점,I,2018.8.31 23:59,통닭(치킨)
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 371-3번지 12층 ,서울특별시 마포구 양화로16길 6 12층 (서교동),서울 마포구 양화로16길,4038,교촌치킨 홍대점,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121885,서울특별시 마포구 합정동 386-12번지 1층 ,서울특별시 마포구 월드컵로3길 28 (합정동),서울 마포구 월드컵로3길,4025,구가네김밥,I,2018.8.31 23:59,한식
1,영업/정상,영업,23251553,121895,서울특별시 마포구 서교동 400-12번지 ,서울특별시 마포구 양화로6길 77 (서교동),서울 마포구 양화로6길,4047,구공탄곱창,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,23375431,121897,서울특별시 마포구 합정동 375-26 (1층),서울특별시 마포구 성지길 18 (합정동(1층)),서울 마포구 성지길,4071,구공탄곱창 합정2호점,U,2019.10.31 22:01,한식
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 378-1 1층일부(2호왼쪽),서울특별시 마포구 월드컵로13길 9 (망원동 1층일부),서울 마포구 월드컵로13길,4013,구구족 망원역점,U,2019.12.7 22:07,분식
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 57-194번지 1층일부 ,서울특별시 마포구 월드컵로19길 74 (망원동 1층일부),서울 마포구 월드컵로19길,4014,구내식당,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 169-8 지112층,서울특별시 마포구 어울마당로 141 지112층 (동교동),서울 마포구 어울마당로,4051,구도로통닭 홍대점,U,2020.12.3 22:03,한식
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 169-7,서울특별시 마포구 어울마당로 141-3 1층 (동교동),서울 마포구 어울마당로,4051,구도로통닭2,U,2020.12.4 22:00,호프/통닭
1,영업/정상,영업,,121807,서울특별시 마포구 노고산동 57-45번지 1층 ,서울특별시 마포구 신촌로18길 23 1층 (노고산동),서울 마포구 신촌로18길,4058,구들짱,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 409-1 1층,서울특별시 마포구 와우산로17길 15 1층 (서교동),서울 마포구 와우산로17길,4049,구라닭 홍대직영,U,2020.12.9 0:05,호프/통닭
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 118-18번지 ,서울특별시 마포구 연희로1길 29 1층 일부 (동교동),서울 마포구 연희로1길,3985,구르미산도,U,2018.10.11 23:59,기타
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 412-19번지 2층 ,서울특별시 마포구 독막로3길 8 2층 (합정동),서울 마포구 독막로3길,4047,구름공방 합정역점,I,2018.8.31 23:59,경양식
1,영업/정상,영업,,121869,서울특별시 마포구 연남동 573번지 ,서울특별시 마포구 연남로 42 (연남동 코오롱하늘채 B동 107호),서울 마포구 연남로,3989,구름공장,I,2018.8.31 23:59,분식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-425번지 1층 ,서울특별시 마포구 성암로15길 29 (상암동 1층),서울 마포구 성암로15길,3930,구리돌곱창,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121813,서울특별시 마포구 도화동 204-10,서울특별시 마포구 삼개로 19 1층 (도화동),서울 마포구 삼개로,4172,구백냥곱창,U,2020.12.8 0:04,한식
1,영업/정상,영업,23122916,121859,서울특별시 마포구 아현동 327-1번지 1층 ,서울특별시 마포구 굴레방로9길 3 (아현동1층),서울 마포구 굴레방로9길,4116,구수한통닭&한방족발,I,2018.8.31 23:59,통닭(치킨)
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 146-6번지 ,서울특별시 마포구 와우산로 41 (상수동 지층1층),서울 마포구 와우산로,4049,구스토타코,I,2018.8.31 23:59,경양식
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 399-26,서울특별시 마포구 양화로6길 57-22 1층 (서교동),서울 마포구 양화로6길,4047,구식냉삼식당,U,2019.12.7 0:09,기타
1,영업/정상,영업,,121903,서울특별시 마포구 망원동 415-31번지 ,서울특별시 마포구 포은로 109 (망원동 1층일부),서울 마포구 포은로,4009,구운,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 397-10,서울특별시 마포구 독막로3길 46 (서교동 지1층 일부),서울 마포구 독막로3길,4047,구워삶다,U,2019.11.2 0:04,일식
1,영업/정상,영업,2232731966,121060,서울특별시 마포구 토정동 6-97번지 7층동 ,서울특별시 마포구 토정로32길 17 7층동 (토정동),서울 마포구 토정로32길,4164,구자춘참치 마포본점,U,2019.11.9 2:40,경양식
1,영업/정상,영업,,121050,서울특별시 마포구 마포동 350번지 ,서울특별시 마포구 마포대로4다길 18 (마포동 강변한신코아 108호),서울 마포구 마포대로4다길,4177,구찬식,I,2018.8.31 23:59,기타
1,영업/정상,영업,,121896,서울특별시 마포구 서교동 247-96번지 1층 ,서울특별시 마포구 월드컵북로7길 10 1층 (서교동),서울 마포구 월드컵북로7길,3999,구포국수,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121800,서울특별시 마포구 공덕동 30-24 K&P(Korea Promotion),서울특별시 마포구 만리재옛길 88 K&P(Korea Promotion) 1층 101호 (공덕동),서울 마포구 만리재옛길,4208,국민낙곱새 마포점,U,2020.12.5 22:06,한식
1,영업/정상,영업,,121850,서울특별시 마포구 성산동 593-5 상암미르웰한올림,서울특별시 마포구 모래내로3길 11 상암미르웰한올림 102호 (성산동),서울 마포구 모래내로3길,3938,국민낙곱새 성산점,I,2020.10.30 22:03,한식
1,영업/정상,영업,,121827,서울특별시 마포구 망원동 483-1번지,서울특별시 마포구 월드컵로25길 31 1층 (망원동),서울 마포구 월드컵로25길,3964,국민통닭,I,2019.12.5 23:09,호프/통닭
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 173번지 ,서울특별시 마포구 마포대로 63-8 (도화동 삼창빌딩 지하1층 5758호),서울 마포구 마포대로,4157,국밥사랑,I,2018.8.31 23:59,분식
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 486번지 서교푸르지오 ,서울특별시 마포구 홍익로 10 지1층 128호 (서교동 서교푸르지오),서울 마포구 홍익로,4055,국보국밥,I,2020.3.11 0:23,한식
1,영업/정상,영업,27117545,121854,서울특별시 마포구 신수동 39-2번지 ,서울특별시 마포구 독막로 240 (신수동),서울 마포구 독막로,4090,국빈,I,2018.8.31 23:59,중국식
1,영업/정상,영업,,121801,서울특별시 마포구 공덕동 111-59번지 1층 ,서울특별시 마포구 효창목4길 22-10 1층 (공덕동),서울 마포구 효창목4길,4186,국빈,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 338-25 창일빌딩,서울특별시 마포구 와우산로 126 창일빌딩 1층 (서교동),서울 마포구 와우산로,4059,국뽕호랭이,I,2021.11.30 22:00,한식
1,영업/정상,영업,23383850,121897,서울특별시 마포구 합정동 373-26 2층,서울특별시 마포구 독막로 4 (합정동),서울 마포구 독막로,4071,국생돈 합정점,U,2020.11.30 22:09,한식
1,영업/정상,영업,,121070,서울특별시 마포구 용강동 502번지 래미안마포리버웰상가 121동 125호,서울특별시 마포구 토정로31길 23 121동 지하1층 125호 (용강동 래미안마포리버웰상가),서울 마포구 토정로31길,4161,국수나무,I,2018.8.31 23:59,분식
1,영업/정상,영업,,121070,서울특별시 마포구 용강동 502 래미안 마포 리버웰,서울특별시 마포구 토정로31길 23 래미안 마포 리버웰 121동 1층 123호 (용강동),서울 마포구 토정로31길,4161,국수나무 마포역점,U,2020.12.4 22:00,분식
1,영업/정상,영업,23077771,121904,서울특별시 마포구 상암동 1605번지 ,서울특별시 마포구 월드컵북로 396 (상암동 누리꿈스퀘어B1025호),서울 마포구 월드컵북로,3925,국수나무 상암DMC점,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121863,서울특별시 마포구 아현동 635번지 마포래미안푸르지오 상가동 4-123호,서울특별시 마포구 마포대로 195 상가동 4-123호 (아현동 마포래미안푸르지오),서울 마포구 마포대로,4129,국수나무 아현점,U,2019.12.14 2:40,한식
1,영업/정상,영업,2232740662,121803,서울특별시 마포구 공덕동 256-5번지 1층 ,서울특별시 마포구 만리재옛길 13 (공덕동),서울 마포구 만리재옛길,4214,국수생각,I,2018.8.31 23:59,분식
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 381-5,서울특별시 마포구 동교로34길 21 지1층 우측호 (연남동),서울 마포구 동교로34길,3982,국숯집,I,2021.11.30 23:05,한식
1,영업/정상,영업,23346742,121838,서울특별시 마포구 서교동 358-32번지 1F동 ,서울특별시 마포구 와우산로21길 8 1F동 (서교동),서울 마포구 와우산로21길,4040,국시와가래떡,I,2018.8.31 23:59,경양식
1,영업/정상,영업,,121841,서울특별시 마포구 서교동 449-43,서울특별시 마포구 월드컵북로5길 22 1층 (서교동),서울 마포구 월드컵북로5길,4000,국일순대국,I,2020.11.1 22:04,한식
1,영업/정상,영업,23368224,121828,서울특별시 마포구 상수동 146-18 1층,서울특별시 마포구 와우산로 39-4 1층 (상수동),서울 마포구 와우산로,4049,국제식당,U,2020.12.9 0:01,한식
1,영업/정상,영업,,121824,서울특별시 마포구 망원동 436-36번지 ,서울특별시 마포구 방울내로 59 (망원동 1층),서울 마포구 방울내로,3960,국제식당 망원점,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121885,서울특별시 마포구 합정동 389-16 102호,서울특별시 마포구 양화로1길 38 (합정동102호),서울 마포구 양화로1길,4025,국제양식,U,2019.12.8 0:02,한식
1,영업/정상,영업,27172568,121807,서울특별시 마포구 노고산동 54-41,서울특별시 마포구 신촌로14길 19 (노고산동),서울 마포구 신촌로14길,4057,국향,U,2020.11.1 23:09,중국식
1,영업/정상,영업,,121886,서울특별시 마포구 합정동 394-12번지 ,서울특별시 마포구 포은로 18 (합정동),서울 마포구 포은로,4026,군산아구찜,I,2018.8.31 23:59,한식
1,영업/정상,영업,23063977,121845,서울특별시 마포구 성산동 200-316 지하1층,서울특별시 마포구 새터산길 2 (성산동지하1층),서울 마포구 새터산길,3948,군산찜,U,2019.10.30 22:09,한식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 21-8번지 ,서울특별시 마포구 매봉산로2길 35 (상암동 1층),서울 마포구 매봉산로2길,3927,군선생 상암점,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,27065454,121810,서울특별시 마포구 대흥동 337-62번지 1층 ,서울특별시 마포구 대흥로 53 (대흥동1층),서울 마포구 대흥로,4090,군자네,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121810,서울특별시 마포구 대흥동 337-62번지 2층 ,서울특별시 마포구 대흥로 53 2층 (대흥동),서울 마포구 대흥로,4090,군자네 국수집,I,2018.11.8 2:37,기타
1,영업/정상,영업,,121874,서울특별시 마포구 염리동 168-9번지 재화빌딩 지1층 B103호 ,서울특별시 마포구 독막로 311 (염리동 재화빌딩 지1층 B103호),서울 마포구 독막로,4156,굴국밥전문점,I,2018.8.31 23:59,한식
1,영업/정상,영업,27037267,121812,서울특별시 마포구 도화동 182-10번지 ,서울특별시 마포구 도화길 44-2 (도화동),서울 마포구 새창로,4169,굴다리식당,I,2018.8.31 23:59,한식
1,영업/정상,영업,27060922,121812,서울특별시 마포구 도화동 181-45번지 1층 ,서울특별시 마포구 새창로 8-1 (도화동1층),서울 마포구 새창로,4168,굴다리식당,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,27060323,121812,서울특별시 마포구 도화동 182-10번지 ,서울특별시 마포구 도화길 44-2 (도화동),서울 마포구 도화길,4169,굴다리식당 별관,I,2018.8.31 23:59,한식
1,영업/정상,영업,23720552,121850,서울특별시 마포구 성산동 591-4번지 ,서울특별시 마포구 월드컵로 196 (성산동),서울 마포구 월드컵로,3938,굴마을 마포구청점,I,2018.8.31 23:59,한식
1,영업/정상,영업,23346322,121886,서울특별시 마포구 합정동 392-3번지 1층 ,서울특별시 마포구 양화로1길 21 1층 (합정동),서울 마포구 양화로1길,4026,굴사냥합정점,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121853,서울특별시 마포구 신공덕동 159 신공덕2차삼성래미안,서울특별시 마포구 만리재로 74 상가1동 111호 (신공덕동 신공덕2차삼성래미안),서울 마포구 만리재로,4187,굽네치킨,I,2019.12.8 0:01,기타
1,영업/정상,영업,27049492,121813,서울특별시 마포구 도화동 200-17,서울특별시 마포구 도화4길 23 1층 102호 (도화동),서울 마포구 도화4길,4169,굽네치킨 마포도화점,U,2020.11.1 23:06,통닭(치킨)
1,영업/정상,영업,23328292,121230,서울특별시 마포구 망원동 521 마포한강아이파크,서울특별시 마포구 희우정로 77 상가동 102호 (망원동 마포한강아이파크),서울 마포구 희우정로,4016,굽네치킨 망원점,U,2019.10.30 22:09,통닭(치킨)
1,영업/정상,영업,23769294,121830,서울특별시 마포구 상암동 30-1번지 ,서울특별시 마포구 월드컵북로 324 (상암동 형제빌딩 103호),서울 마포구 월드컵북로,3930,굽네치킨 상암점,I,2018.8.31 23:59,통닭(치킨)
1,영업/정상,영업,,121882,서울특별시 마포구 창전동 389-10번지 ,서울특별시 마포구 독막로22길 28 1층 (창전동),서울 마포구 독막로22길,4078,굽네치킨 서강점,I,2020.5.15 0:23,기타
1,영업/정상,영업,,121842,서울특별시 마포구 서교동 465-9번지 ,서울특별시 마포구 잔다리로 74 1층 (서교동),서울 마포구 잔다리로,4030,굽네치킨 서교점,I,2020.1.22 0:23,기타
1,영업/정상,영업,23079294,121849,서울특별시 마포구 성산동 147-1,서울특별시 마포구 성암로7길 25 (성산동),서울 마포구 성암로7길,3946,굽네치킨 성산2동점,U,2020.12.2 22:01,통닭(치킨)
1,영업/정상,영업,23349482,121868,서울특별시 마포구 연남동 493-30번지 1층 103호 ,서울특별시 마포구 동교로27길 91 (연남동1층 103호),서울 마포구 동교로27길,3987,굽네치킨 연남점,I,2018.8.31 23:59,통닭(치킨)
1,영업/정상,영업,,121870,서울특별시 마포구 염리동 8-39 (주)영진종합인력,서울특별시 마포구 신촌로 196 1층 (염리동),서울 마포구 신촌로,4113,굽네치킨 이대역점,I,2021.12.2 0:08,호프/통닭
1,영업/정상,영업,23757343,121845,서울특별시 마포구 성산동 200-53번지 ,서울특별시 마포구 새터산길 72 (성산동),서울 마포구 새터산길,3947,굿타임,U,2019.4.19 2:40,분식
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 256-10 공덕시장,서울특별시 마포구 만리재로 19 (공덕동 1층일부),서울 마포구 만리재로,4214,궁중순대국,U,2020.12.2 22:01,한식
1,영업/정상,영업,27123187,121803,서울특별시 마포구 공덕동 256-10번지 공덕시장 ,서울특별시 마포구 만리재로 19 (공덕동 1층일부),서울 마포구 만리재로,4214,궁중족발,I,2018.8.31 23:59,한식
1,영업/정상,영업,27010117,121872,서울특별시 마포구 염리동 81-4번지 1층 ,서울특별시 마포구 숭문길 63 (염리동 1층),서울 마포구 숭문길,4137,권가김밥,I,2018.8.31 23:59,분식
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 224-26번지 2층 ,서울특별시 마포구 동교로 276 2층 (연남동),서울 마포구 동교로,3981,규자카야모토,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121801,서울특별시 마포구 공덕동 118-28번지 2층 ,서울특별시 마포구 마포대로14길 22 2층 (공덕동),서울 마포구 마포대로14길,4210,규장,I,2018.8.31 23:59,한식
1,영업/정상,영업,23237570,121837,서울특별시 마포구 서교동 345-7,서울특별시 마포구 와우산로23길 43 2층 (서교동),서울 마포구 와우산로23길,4055,그남자의볶음밥,U,2019.12.8 0:08,통닭(치킨)
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 358-68번지 ,서울특별시 마포구 와우산로21길 36-4 (서교동 지하1층),서울 마포구 와우산로21길,4040,그녀의밥상,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 335-16,서울특별시 마포구 와우산로27길 14 (서교동),서울 마포구 와우산로27길,4053,그동네떡볶이,U,2019.11.2 0:04,분식
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 93-107,서울특별시 마포구 와우산로11길 9-8 1층 101호 (상수동),서울 마포구 와우산로11길,4049,그라도스,I,2020.10.31 22:01,경양식
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 332-20번지 ,서울특별시 마포구 와우산로29바길 9 1층 101호 (서교동),서울 마포구 와우산로29바길,4053,그람,I,2018.8.31 23:59,경양식
1,영업/정상,영업,,121795,서울특별시 마포구 상암동 1605번지 누리꿈스퀘어 제비1049호 ,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 제비1049호 (상암동),서울 마포구 월드컵북로,3925,그래도 돈까스,I,2018.8.31 23:59,기타
1,영업/정상,영업,,121869,서울특별시 마포구 연남동 567-42번지 ,서울특별시 마포구 연남로 13 1층 (연남동),서울 마포구 연남로,3990,그랜드마마,U,2019.3.24 2:40,기타
1,영업/정상,영업,,121869,서울특별시 마포구 연남동 567-42번지 ,서울특별시 마포구 연남로 13 2층 (연남동),서울 마포구 연남로,3990,그랜드마마,I,2019.11.23 0:23,기타
1,영업/정상,영업,,121825,서울특별시 마포구 망원동 426-13 쁘띠보네르,서울특별시 마포구 포은로 131 1층 101호 (망원동 쁘띠보네르),서울 마포구 포은로,3959,그랜마,I,2019.12.7 23:05,기타
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 242-3번지 ,서울특별시 마포구 마포대로12길 18 1층 (공덕동),서울 마포구 마포대로12길,4211,그레이스국밥,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121899,서울특별시 마포구 동교동 190-1 7층일부,서울특별시 마포구 양화로 188 7층일부 (동교동),서울 마포구 양화로,4051,그레이트룸,U,2020.12.6 22:01,뷔페식
1,영업/정상,영업,23367559,121867,서울특별시 마포구 연남동 385-6번지 ,서울특별시 마포구 동교로46길 23 지하1층일부 (연남동),서울 마포구 동교로46길,3982,그레인 GRAIN,I,2018.8.31 23:59,기타
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 177-7번지 위저드빌11 지1층일부 ,서울특별시 마포구 신촌로2안길 42 (동교동 위저드빌11 지1층일부),서울 마포구 신촌로2안길,4056,그로브 177,U,2019.1.10 2:40,기타
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 184-22번지 지1층 ,서울특별시 마포구 새창로4길 9 지1층 (도화동),서울 마포구 새창로4길,4169,그로토,U,2020.2.28 2:40,기타
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-142번지 1층 ,서울특별시 마포구 성암로15길 58 (상암동 1층),서울 마포구 성암로15길,3930,그루브,I,2018.8.31 23:59,기타
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 240-22,서울특별시 마포구 성미산로 157 1층 (연남동),서울 마포구 성미산로,3980,그리너 연남본점,U,2020.11.2 0:01,기타
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1596 상암DMC푸르지오시티 S-City,서울특별시 마포구 월드컵북로54길 25 상암DMC푸르지오시티 S-City 지1층 B124호 (상암동),서울 마포구 월드컵북로54길,3924,그리너트리,I,2020.10.31 22:05,기타
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 383-82 신박사빌딩,서울특별시 마포구 동교로46길 42-5 신박사빌딩 지층 101호 (연남동),서울 마포구 동교로46길,3982,그리스마스,U,2020.12.5 23:06,한식
1,영업/정상,영업,23382100,121897,서울특별시 마포구 합정동 372-21번지 2층 ,서울특별시 마포구 성지1길 6 2층 (합정동),서울 마포구 성지1길,4071,그릭조이,I,2018.8.31 23:59,경양식
1,영업/정상,영업,,121877,서울특별시 마포구 중동 82-10,서울특별시 마포구 성암로11길 16 1층 (중동),서울 마포구 성암로11길,3933,그릭팜 디엠씨,I,2021.12.1 0:07,기타
1,영업/정상,영업,,121850,서울특별시 마포구 성산동 593-1번지 벽산상암스마트큐브 ,서울특별시 마포구 월드컵로34길 14 벽산상암스마트큐브 1층 106호 (성산동),서울 마포구 월드컵로34길,3938,그린 바이브(GREEN VIBE),I,2019.12.4 0:23,기타
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 476 공덕파크자이,서울특별시 마포구 백범로 152 202동 1층 11호 (공덕동 공덕파크자이),서울 마포구 백범로,4148,그린데이즈,I,2019.12.8 23:01,기타
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 363-11 홍석빌딩 지12층,서울특별시 마포구 잔다리로 12 지12층 (서교동 홍석빌딩),서울 마포구 잔다리로,4041,그린라이트,U,2020.12.5 23:00,호프/통닭
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 223-16,서울특별시 마포구 동교로51안길 19 1층 (연남동),서울 마포구 동교로51안길,3980,그린룸,U,2020.12.4 22:01,경양식
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 372-4,서울특별시 마포구 독막로2길 18 1층 101호 (합정동),서울 마포구 독막로2길,4071,그린버킷,U,2020.12.4 22:00,기타
1,영업/정상,영업,2231441007,121849,서울특별시 마포구 성산동 137-3번지 1층 103호 ,서울특별시 마포구 모래내로7길 38 (성산동1층 103호),서울 마포구 모래내로7길,3949,그린분식,I,2018.8.31 23:59,한식
1,영업/정상,영업,27047042,121809,서울특별시 마포구 대흥동 18-18번지 ,서울특별시 마포구 고산길 146 (대흥동),서울 마포구 고산길,4106,그린식당,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 477 공덕파크자이 201동 11호,서울특별시 마포구 백범로 152 201동 11호 (공덕동 공덕파크자이),서울 마포구 백범로,4148,그린앤그린,U,2020.12.3 0:04,기타
1,영업/정상,영업,,121900,서울특별시 마포구 망원동 485-23,서울특별시 마포구 월드컵로23길 18 1층 101호 (망원동),서울 마포구 월드컵로23길,4011,그린어반,U,2020.12.8 23:07,기타
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 150-3번지 2층 ,서울특별시 마포구 동교로 230 2층 (동교동),서울 마포구 동교로,3985,그릴드300,I,2018.8.31 23:59,기타
