영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 154-8번지 ,서울특별시 마포구 월드컵북로2길 93 (동교동 2층일부),서울 마포구 월드컵북로2길,3994,아날로그키친 홍대점,I,2018.8.31 23:59,패밀리레스트랑,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 229-67,서울특별시 마포구 동교로 267 2층 (연남동),서울 마포구 동교로,3983,아노브피자 연남,I,2019.10.31 0:08,기타,
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-4,서울특별시 마포구 어울마당로5길 47 1층 (서교동),서울 마포구 어울마당로5길,4047,아니키,U,2020.12.8 0:05,기타,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 382-22 세모하우스,서울특별시 마포구 동교로38길 42-5 지1층 (연남동),서울 마포구 동교로38길,3982,아뜨뜨,U,2020.12.4 22:02,한식,
1,영업/정상,영업,,121903,서울특별시 마포구 망원동 416-33번지 ,서울특별시 마포구 망원로 48-1 지1층 (망원동),서울 마포구 망원로,4008,아랫방,U,2019.4.13 2:40,기타,
1,영업/정상,영업,,121888,서울특별시 마포구 합정동 448-18,서울특별시 마포구 동교로8길 39 1층 (합정동),서울 마포구 동교로8길,4019,아로,I,2019.11.1 0:07,기타,
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 57-36번지 2층 ,서울특별시 마포구 월드컵로19길 8 2층 (망원동),서울 마포구 월드컵로19길,4012,아루감,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 352-1,서울특별시 마포구 동교로 156 1층 (서교동),서울 마포구 동교로,4031,아리랑,U,2020.12.8 23:07,한식,
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 373-4,서울특별시 마포구 잔다리로 45 1층 (서교동),서울 마포구 잔다리로,4043,아리랑참나무숯불갈비,U,2020.12.5 21:00,한식,
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 371-4번지 2층 ,서울특별시 마포구 양화로16길 10 2층 (서교동),서울 마포구 양화로16길,4038,아마,U,2019.3.14 2:40,외국음식전문점(인도태국등),
1,영업/정상,영업,,121821,서울특별시 마포구 망원동 399-46번지 ,서울특별시 마포구 희우정로16길 46 1층일부 (망원동),서울 마포구 희우정로16길,4015,아마,I,2018.8.31 23:59,경양식,마포 아마' 검색시 양화로에 위치한 가게가 상위에 뜸
1,영업/정상,영업,23334005,121807,서울특별시 마포구 노고산동 54-91번지 ,서울특별시 마포구 신촌로12가길 38 1층 (노고산동),서울 마포구 신촌로12가길,4057,아미원,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 25-13번지 ,서울특별시 마포구 마포대로 92 (도화동 효성해링턴스퀘어B블럭가동1층일부),서울 마포구 마포대로,4168,아비꼬 공덕역점,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121849,서울특별시 마포구 성산동 515 홈플러스월드컵점2층 XMY33호,서울특별시 마포구 월드컵로 240 (성산동 홈플러스월드컵점2층 XMY33호),서울 마포구 월드컵로,3932,아비꼬 상암월드컵점,U,2020.11.1 22:05,일식,
1,영업/정상,영업,23230129,121838,서울특별시 마포구 서교동 356-1번지 서교호텔별관  B106 ,서울특별시 마포구 홍익로 25 (서교동서교호텔별관  B106),서울 마포구 홍익로,4039,아비꼬 홍대1호점,U,2019.3.23 2:40,일식,
1,영업/정상,영업,23227367,121838,서울특별시 마포구 서교동 355-34 1층,서울특별시 마포구 홍익로5안길 20 (서교동1층),서울 마포구 홍익로5안길,4039,아비꼬 홍대2호점,U,2020.12.8 0:08,한식,
1,영업/정상,영업,,121898,서울특별시 마포구 동교동 159-5번지 케이스퀘어 ,서울특별시 마포구 양화로 161 케이스퀘어 지상3층 303호 (동교동),서울 마포구 양화로,3995,아비꼬 홍대입구역EXIT점,I,2019.3.14 2:21,일식,
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 177-24번지 오하나 하우스 지11 ,서울특별시 마포구 와우산로37길 52 오하나 하우스 지11층 (동교동),서울 마포구 와우산로37길,4056,아비아채 서울홍대점,I,2019.2.28 2:21,기타,
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1597번지 사보이시티디엠씨 2층 212호 ,서울특별시 마포구 월드컵북로54길 17 2층 212호 (상암동 사보이시티디엠씨),서울 마포구 월드컵북로54길,3924,아빠곰탕 상암DMC점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121903,서울특별시 마포구 망원동 416-14,서울특별시 마포구 망원로4길 3 지층 (망원동),서울 마포구 망원로4길,4008,아빠레이,I,2020.12.4 0:01,호프/통닭,
1,영업/정상,영업,,121885,서울특별시 마포구 합정동 386-40번지 지1층 ,서울특별시 마포구 양화로3길 37-1 (합정동 지1층),서울 마포구 양화로3길,4025,아빠의양식당,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121813,서울특별시 마포구 도화동 269번지 ,서울특별시 마포구 삼개로1길 17-12 1층 (도화동),서울 마포구 삼개로1길,4172,아소비바,I,2018.8.31 23:59,일식,
1,영업/정상,영업,27035959,121872,서울특별시 마포구 염리동 149-9번지 ,서울특별시 마포구 백범로25길 9 (염리동),서울 마포구 백범로25길,4138,아소정,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 371-1번지 ,서울특별시 마포구 독막로2길 34 1층 (합정동),서울 마포구 독막로2길,4071,아소토,I,2019.10.12 0:22,기타,
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 170-10,서울특별시 마포구 어울마당로 153-3 지층 (동교동),서울 마포구 어울마당로,4051,아술아포차,I,2019.10.31 0:07,기타,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 36-6,서울특별시 마포구 월드컵북로44길 67 2층 (상암동),서울 마포구 월드컵북로44길,3927,아시아남동,U,2020.12.6 23:00,기타,
1,영업/정상,영업,,121850,서울특별시 마포구 성산동 593-1 벽산상암스마트큐브,서울특별시 마포구 월드컵로34길 14 벽산상암스마트큐브 2층 204호 (성산동),서울 마포구 월드컵로34길,3938,아엠돼지국밥,U,2019.12.8 22:06,한식,
1,영업/정상,영업,23386232,121841,서울특별시 마포구 서교동 446-15번지 ,서울특별시 마포구 동교로 149 (서교동 1층),서울 마포구 동교로,4001,아우네돼지불백,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121885,서울특별시 마포구 합정동 389-14번지 1층 ,서울특별시 마포구 월드컵로5길 33-26 1층 (합정동),서울 마포구 월드컵로5길,4025,아우룸,U,2019.6.29 2:40,기타,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 223-45,서울특별시 마포구 성미산로31길 11 지층~1층 (연남동),서울 마포구 성미산로31길,3980,아우프글렛 연남점,U,2021.11.30 23:03,기타,
1,영업/정상,영업,23334666,121895,서울특별시 마포구 서교동 409-17번지 ,서울특별시 마포구 와우산로17길 19 1층 (서교동),서울 마포구 와우산로17길,4049,아웃닭 홍대점,U,2018.12.29 2:40,호프/통닭,
1,영업/정상,영업,2220548365,121888,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오,서울특별시 마포구 월드컵로3길 14 마포 한강 2차 푸르지오 1층 110~113호 (합정동),서울 마포구 월드컵로3길,4024,아웃백스테이크하우스 합정점,U,2020.11.1 23:01,패밀리레스트랑,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 402-11,서울특별시 마포구 양화로6길 99-9 1층 (서교동),서울 마포구 양화로6길,4048,아워스,U,2020.12.4 22:09,기타,
1,영업/정상,영업,,121884,서울특별시 마포구 합정동 364-38번지 ,서울특별시 마포구 성지1길 39 (합정동 1층),서울 마포구 성지1길,4072,아이노테이블,I,2018.8.31 23:59,일식,
1,영업/정상,영업,27168081,121813,서울특별시 마포구 도화동 332번지 외1필지(333) 1층2층 ,서울특별시 마포구 도화길 16 (도화동외1필지(333) 1층2층),서울 마포구 도화길,4172,아이러브펍,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 477번지 공덕파크자이 101동 15호,서울특별시 마포구 백범로 152 101동 15호 (공덕동 공덕파크자이),서울 마포구 백범로,4148,아이엠베이글 공덕점,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 147-4번지 2층 ,서울특별시 마포구 연희로 3 2층 (동교동),서울 마포구 연희로,3985,아이엠어바텐더BAR,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121818,서울특별시 마포구 동교동 176-4번지 ,서울특별시 마포구 신촌로4길 20 (동교동 지하1층지상1층),서울 마포구 신촌로4길,4056,아이워너치킨,I,2018.8.31 23:59,통닭(치킨),
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 363-19번지 ,서울특별시 마포구 와우산로19길 27 (서교동 지하1층),서울 마포구 와우산로19길,4041,아이콘 홍대점,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 260-2 1층,서울특별시 마포구 동교로38길 12 1층 (연남동),서울 마포구 동교로38길,3982,아이헤이트어니언,U,2020.10.31 0:01,경양식,
1,영업/정상,영업,,121862,서울특별시 마포구 아현동 618-19번지 마포센텀슬로우스퀘어 107호 ,서울특별시 마포구 마포대로 173-14 (아현동 마포센텀슬로우스퀘어 107호),서울 마포구 마포대로,4130,아지스시,I,2018.8.31 23:59,일식,
1,영업/정상,영업,23338988,121838,서울특별시 마포구 서교동 355-17번지 지1층 ,서울특별시 마포구 양화로16길 15 (서교동),서울 마포구 양화로16길,4039,아지트,I,2018.8.31 23:59,호프/통닭,마포 아지트' 검색시 공연장이 상위에 뜸
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 366-10 昌元빌딩,서울특별시 마포구 잔다리로6길 34 昌元빌딩 2층 (서교동),서울 마포구 잔다리로6길,4042,아지트넘버6,I,2020.11.1 0:03,기타,
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-47번지 2층 ,서울특별시 마포구 독막로3길 28 2층 (서교동),서울 마포구 독막로3길,4047,아초바,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 224-23,서울특별시 마포구 동교로 278 1층 (연남동),서울 마포구 동교로,3981,아카사니,U,2020.12.3 21:00,한식,
1,영업/정상,영업,23333635,121889,서울특별시 마포구 망원동 454-1번지 ,서울특별시 마포구 망원로 16 (망원동 201호),서울 마포구 망원로,4006,아카사카참치전문점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121896,서울특별시 마포구 서교동 475-15번지 ,서울특별시 마포구 월드컵로14길 10 1층 (서교동),서울 마포구 월드컵로14길,4004,아퀴노(Aquino),I,2019.11.10 0:23,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 312-2번지 지하1층 ,서울특별시 마포구 와우산로13길 31 지하1층 (상수동),서울 마포구 와우산로13길,4049,아크스테이션,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 90-9번지 ,서울특별시 마포구 와우산로 55 1층 (상수동),서울 마포구 와우산로,4049,아크스테이션 2호점,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 313-2번지 ,서울특별시 마포구 독막로15길 3-14 2층 (상수동),서울 마포구 독막로15길,4049,아크틱,U,2018.10.25 2:37,기타,
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 368-51번지 ,서울특별시 마포구 토정로 39-3 1층 (합정동),서울 마포구 토정로,4083,아키야라멘,I,2019.10.30 0:23,기타,
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 360-23번지 2층 ,서울특별시 마포구 와우산로18길 6 (서교동 2층 ),서울 마포구 와우산로18길,4067,아톰,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 327-27번지 지층일부(우측) ,서울특별시 마포구 와우산로29길 4-36 (서교동 지층일부(우측)),서울 마포구 와우산로29길,4052,아틀란티스,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,,121828,서울특별시 마포구 상수동 93-40,서울특별시 마포구 독막로19길 45-4 1층 (상수동),서울 마포구 독막로19길,4068,아티장 깔조네버거 홍대본점,U,2020.12.7 22:01,기타,
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 368-34,서울특별시 마포구 잔다리로 30-32 2층 (서교동),서울 마포구 잔다리로,4042,아피시온,I,2020.10.30 22:08,기타,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 226-23번지 ,서울특별시 마포구 성미산로 191 (연남동 1층 일부),서울 마포구 성미산로,3981,아필립,I,2018.8.31 23:59,호프/통닭,
1,영업/정상,영업,23127530,121859,서울특별시 마포구 아현동 282-1번지 ,서울특별시 마포구 굴레방로 11-1 (아현동 1층),서울 마포구 굴레방로,4117,아현동간장게장,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121859,서울특별시 마포구 아현동 291-14번지 1층일부 ,서울특별시 마포구 마포대로21길 62 (아현동 1층일부),서울 마포구 마포대로21길,4116,아현죽집,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 358-41번지 ,서울특별시 마포구 와우산로21길 28-10 1층 (서교동),서울 마포구 와우산로21길,4040,악당,U,2020.5.20 2:40,호프/통닭,
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 152-27번지 1층일부 ,서울특별시 마포구 동교로 220-5 (동교동 1층일부),서울 마포구 동교로,3994,안s키친,I,2018.8.31 23:59,경양식,
1,영업/정상,영업,27112346,121893,서울특별시 마포구 서교동 366-1 1층,서울특별시 마포구 잔다리로6길 36 (서교동1층),서울 마포구 잔다리로6길,4042,안녕파스타씨,U,2020.12.6 22:01,외국음식전문점(인도태국등),
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 11-28번지 ,서울특별시 마포구 월드컵북로44길 82 (상암동 지하1층),서울 마포구 월드컵북로44길,3927,안다미로,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121030,서울특별시 마포구 신공덕동 172 펜트라우스 지2층 102동 B233호,서울특별시 마포구 백범로 205 102동 지2층 B233호 (신공덕동 펜트라우스 ),서울 마포구 백범로,4194,안단테 비노,U,2020.12.7 0:02,한식,
1,영업/정상,영업,23249139,121838,서울특별시 마포구 서교동 351-24번지 ,서울특별시 마포구 동교로 162 (서교동),서울 마포구 동교로,4031,안동한우마을,I,2018.8.31 23:59,한식,
1,영업/정상,영업,27187644,121803,서울특별시 마포구 공덕동 242-27번지 1층동 ,서울특별시 마포구 마포대로12길 55 1층동 (공덕동),서울 마포구 마포대로12길,4210,안면도꽃게간장게장,I,2018.8.31 23:59,한식,
1,영업/정상,영업,27040888,121851,서울특별시 마포구 신공덕동 4-13번지 ,서울특별시 마포구 만리재옛길 40 (신공덕동 1층),서울 마포구 만리재옛길,4209,안면도회집,I,2018.8.31 23:59,일식,
1,영업/정상,영업,,121180,서울특별시 마포구 당인동 15-28,서울특별시 마포구 어울마당로2길 13 2층 (당인동),서울 마포구 어울마당로2길,4074,안티플랜,U,2020.12.4 0:06,기타,
1,영업/정상,영업,27246288,121779,서울특별시 마포구 도화동 555번지 마포한화오벨리스크 지하119호 ,서울특별시 마포구 마포대로 33 (도화동마포한화오벨리스크 지하119호),서울 마포구 마포대로,4167,알덴테,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121806,서울특별시 마포구 노고산동 31-25번지 B612 빌딩 ,서울특별시 마포구 백범로1길 16 B612 빌딩 1층 (노고산동),서울 마포구 백범로1길,4102,알레스카페,I,2019.12.4 0:23,기타,
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 11-9번지 ,서울특별시 마포구 매봉산로2안길 18-10 지하1층 (상암동),서울 마포구 매봉산로2안길,3927,알릉골,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 337-16번지 ,서울특별시 마포구 와우산로27길 6 1층 (서교동),서울 마포구 와우산로27길,4053,알찬밥집 1호점,I,2019.4.18 2:20,기타,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 257-8번지 ,서울특별시 마포구 성미산로26길 43 (연남동 1층 일부),서울 마포구 성미산로26길,3984,알척,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 333-37,서울특별시 마포구 와우산로29마길 7-8 지층 34호 (서교동),서울 마포구 와우산로29마길,4053,알촌 홍대직영점,U,2020.12.4 22:02,한식,
1,영업/정상,영업,,121817,서울특별시 마포구 동교동 163-6,서울특별시 마포구 어울마당로 111-1 1층 (동교동),서울 마포구 어울마당로,4050,압구정곱떡 홍대점,I,2019.10.31 22:09,기타,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 328-26번지 ,서울특별시 마포구 와우산로29길 44 2층 (서교동),서울 마포구 와우산로29길,4052,애쉬앤블룸1,U,2020.2.16 2:40,경양식,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 387-9 Bau Haus,서울특별시 마포구 동교로 262-11 Bau Haus 1층 (연남동),서울 마포구 동교로,3982,애월연어,U,2020.10.31 0:02,기타,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 387-8,서울특별시 마포구 동교로 262-13 지층 좌측 (연남동),서울 마포구 동교로,3982,애정오뎅,I,2021.12.1 23:02,정종/대포집/소주방,
1,영업/정상,영업,27181116,121803,서울특별시 마포구 공덕동 249-44,서울특별시 마포구 마포대로8안길 11 지층 (공덕동),서울 마포구 마포대로8안길,4211,애착즉석떡볶이,U,2020.10.31 0:09,기타,
1,영업/정상,영업,25892020,121893,서울특별시 마포구 서교동 394-12 서교동빌딩,서울특별시 마포구 양화로8길 38 서교동빌딩 2층 (서교동),서울 마포구 양화로8길,4044,앤드스페이스,U,2020.12.5 0:08,한식,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 331-20,서울특별시 마포구 토정로11길 54 1층 (상수동),서울 마포구 토정로11길,4075,앤드에이,I,2020.12.9 0:05,기타,
1,영업/정상,영업,,121809,서울특별시 마포구 대흥동 255-2,서울특별시 마포구 대흥로 80-15 2층 (대흥동),서울 마포구 대흥로,4149,앤티도트,U,2020.12.4 22:01,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 310-3번지 ,서울특별시 마포구 독막로 81 1층 (상수동),서울 마포구 독막로,4049,앵춘,I,2019.6.13 2:21,기타,
1,영업/정상,영업,23339092,121839,서울특별시 마포구 서교동 480-14 1층,서울특별시 마포구 동교로 98 1층 (서교동),서울 마포구 동교로,4029,야끼니꾸 소량,U,2020.10.30 22:04,한식,
1,영업/정상,영업,,121888,서울특별시 마포구 합정동 437-11,서울특별시 마포구 포은로 38 1층  우측상가 (합정동),서울 마포구 포은로,4021,야끼니꾸소량 합정점,I,2020.12.2 23:00,한식,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 257-23,서울특별시 마포구 동교로29길 32 (연남동 1층 일부),서울 마포구 동교로29길,3984,야끼토리지중,U,2019.10.31 23:09,일식,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 400-16번지 1층 ,서울특별시 마포구 어울마당로5길 25-10 1층 (서교동),서울 마포구 어울마당로5길,4047,야마뜨,I,2018.8.31 23:59,까페,
1,영업/정상,영업,,121819,서울특별시 마포구 동교동 204-55 경윤빌딩,서울특별시 마포구 동교로27길 21-8 경윤빌딩 지층 (동교동),서울 마포구 동교로27길,3993,야망,I,2021.12.1 0:08,호프/통닭,
1,영업/정상,영업,23256868,121846,서울특별시 마포구 성산동 631-2,서울특별시 마포구 월드컵북로9길 14 (성산동 1층),서울 마포구 월드컵북로9길,3999,야미가 성산점,U,2020.12.3 23:05,분식,
1,영업/정상,영업,,121813,서울특별시 마포구 도화동 343-2번지 ,서울특별시 마포구 도화길 22 2층 (도화동),서울 마포구 도화길,4172,야키야키,I,2018.11.22 2:37,기타,
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 377-12번지 ,서울특별시 마포구 동교로9길 56 지1층우측 (망원동),서울 마포구 동교로9길,4012,야키토리도토리,I,2019.4.5 2:20,기타,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 223-102번지 1층일부 ,서울특별시 마포구 성미산로 165-1 (연남동 1층일부),서울 마포구 성미산로,3980,야키토리묵,U,2019.9.11 2:40,경양식,
1,영업/정상,영업,,121848,서울특별시 마포구 성산동 263-4번지 송원빌딩 ,서울특별시 마포구 월드컵로 146 송원빌딩 1층 (성산동),서울 마포구 월드컵로,3970,얄리횟집,I,2019.9.19 2:22,기타,
1,영업/정상,영업,,121850,서울특별시 마포구 성산동 591-1번지 이안상암 ,서울특별시 마포구 월드컵로 204 이안상암 1층 103호 (성산동),서울 마포구 월드컵로,3938,얌샘김밥 마포구청점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121874,서울특별시 마포구 염리동 174-14번지 ,서울특별시 마포구 큰우물로 53 1층 102호 (염리동),서울 마포구 큰우물로,4154,얌샘김밥 마포역점,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1687번지 ,서울특별시 마포구 상암산로1길 69 (상암동 상암프라자104호),서울 마포구 상암산로1길,3905,얌샘김밥 상암점,I,2018.8.31 23:59,분식,
1,영업/정상,영업,,121841,서울특별시 마포구 서교동 494,서울특별시 마포구 양화로 72 101동 1층 111호 (서교동),서울 마포구 양화로,4044,얌샘김밥 합정역점,U,2019.10.31 0:01,기타,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 381-15,서울특별시 마포구 동교로32길 19 지1층 우측호 (연남동),서울 마포구 동교로32길,3985,얍,U,2020.12.7 22:07,기타,
1,영업/정상,영업,,121826,서울특별시 마포구 망원동 471-9 1층,서울특별시 마포구 방울내로11길 35 1층 (망원동),서울 마포구 방울내로11길,3961,양껏,U,2021.11.30 23:09,기타,
1,영업/정상,영업,,121842,서울특별시 마포구 서교동 459-1 경정빌딩,서울특별시 마포구 잔다리로 96 경정빌딩 1층 (서교동),서울 마포구 잔다리로,4002,양대창은다림,I,2020.10.31 0:09,한식,
1,영업/정상,영업,27110888,121812,서울특별시 마포구 도화동 159-1번지 1층 ,서울특별시 마포구 마포대로4길 37 (도화동1층),서울 마포구 마포대로4길,4173,양산박,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121856,서울특별시 마포구 신수동 404-2번지 1층일부 ,서울특별시 마포구 토정로17안길 9 (신수동 1층일부),서울 마포구 토정로17안길,4088,양송이식당,I,2018.8.31 23:59,기타,
1,영업/정상,영업,23927507,121010,서울특별시 마포구 아현동 699-6번지 1층일부 ,서울특별시 마포구 손기정로 11 (아현동 1층일부),서울 마포구 손기정로,4198,양정원,I,2018.8.31 23:59,중국식,
1,영업/정상,영업,,121854,서울특별시 마포구 신수동 81-63번지 ,서울특별시 마포구 백범로 40-3 (신수동 지하1층),서울 마포구 백범로,4109,양조주택,I,2018.8.31 23:59,기타,
1,영업/정상,영업,27138001,121812,서울특별시 마포구 도화동 181-2번지 ,서울특별시 마포구 도화길 51 (도화동),서울 마포구 도화길,4168,양찬 공덕점,I,2018.8.31 23:59,통닭(치킨),
1,영업/정상,영업,27010455,121875,서울특별시 마포구 용강동 50-2번지 ,서울특별시 마포구 토정로 304 (용강동),서울 마포구 토정로,4165,양촌리,I,2018.8.31 23:59,일식,
1,영업/정상,영업,23034903,121845,서울특별시 마포구 성산동 200-33번지 2층 일부 ,서울특별시 마포구 월드컵북로27길 13 (성산동),서울 마포구 월드컵북로27길,3948,양파족발,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23060833,121830,서울특별시 마포구 상암동 36-8번지 1층 ,서울특별시 마포구 월드컵북로44길 57 (상암동1층),서울 마포구 월드컵북로44길,3927,양평막국수&숯불닭갈비,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23238655,121822,서울특별시 마포구 망원동 403-12번지 그레이스빌딩 1층 ,서울특별시 마포구 포은로 94 (망원동그레이스빌딩 1층),서울 마포구 포은로,4010,양평해장국,I,2018.8.31 23:59,한식,마포 양평해장국' 검색시 2번째로 뜸
1,영업/정상,영업,23043688,121831,서울특별시 마포구 상암동 115-1,서울특별시 마포구 월드컵북로 352 지하1층 (상암동),서울 마포구 월드컵북로,3927,양평해장국 상암점,U,2019.10.30 23:05,한식,
1,영업/정상,영업,23389664,121886,서울특별시 마포구 합정동 392-3번지 ,서울특별시 마포구 포은로2가길 65 B동 (합정동 1층일부),서울 마포구 포은로2가길,4026,양화로횟집,I,2018.8.31 23:59,한식,
1,영업/정상,영업,23235777,121885,서울특별시 마포구 합정동 383-26번지 ,서울특별시 마포구 월드컵로1길 17 1층 (합정동),서울 마포구 월드컵로1길,4027,양화정숯불갈비,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 241-88번지 ,서울특별시 마포구 성미산로29안길 19-4 1층일부 (연남동),서울 마포구 성미산로29안길,3980,어나더룸,I,2019.6.2 2:21,기타,
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 405-9,서울특별시 마포구 독막로7길 60 2층 (서교동),서울 마포구 독막로7길,4048,어나더아지트,U,2020.12.7 23:01,한식,
1,영업/정상,영업,,121823,서울특별시 마포구 망원동 423-15,서울특별시 마포구 망원로 79 3층 (망원동),서울 마포구 망원로,3964,어라운드 그린,U,2019.12.6 23:07,기타,
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 332-1번지 지층일부 ,서울특별시 마포구 와우산로29길 69 지층일부 (서교동),서울 마포구 와우산로29길,4053,어리,I,2018.11.3 2:37,기타,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 319-3번지 ,서울특별시 마포구 독막로12길 5 1층 (상수동),서울 마포구 독막로12길,4074,어리광,I,2020.4.23 0:23,기타,
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 345-12,서울특별시 마포구 어울마당로 112-3 2층 (서교동),서울 마포구 어울마당로,4055,어리라운지,U,2020.12.4 22:00,경양식,
1,영업/정상,영업,27042582,121813,서울특별시 마포구 도화동 200-16번지 1층 ,서울특별시 마포구 도화4길 27 (도화동1층),서울 마포구 도화4길,4169,어머니밥상,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121878,서울특별시 마포구 중동 165-7번지 ,서울특별시 마포구 성암로 45 (중동 1층일부),서울 마포구 성암로,3950,어머니손맛밥상,I,2018.8.31 23:59,한식,
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 344-6 칼리오페,서울특별시 마포구 와우산로23길 9 칼리오페 5층 (서교동),서울 마포구 와우산로23길,4055,어머님밥상,U,2020.12.7 0:08,한식,
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 351-13,서울특별시 마포구 동교로 156-11 1층 (서교동),서울 마포구 동교로,4031,어메이징농카이,U,2020.11.2 0:02,경양식,
1,영업/정상,영업,232725488,121809,서울특별시 마포구 대흥동 241-26번지 지하1층 일부 ,서울특별시 마포구 백범로20길 12 (대흥동지하1층 일부),서울 마포구 백범로20길,4149,어물전 마포대흥점,U,2019.3.2 2:40,한식,
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 312-6번지 지하1층 ,서울특별시 마포구 와우산로11길 25 지하1층 (상수동),서울 마포구 와우산로11길,4049,어반3AM,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-71번지 ,서울특별시 마포구 동교로38길 13 3층 (연남동),서울 마포구 동교로38길,3982,어반루프,I,2018.8.31 23:59,기타,
1,영업/정상,영업,,121884,서울특별시 마포구 합정동 363-28 12층,서울특별시 마포구 독막로4길 3 12층 (합정동),서울 마포구 독막로4길,4072,어반플랜트 합정,U,2021.11.30 23:09,기타,
